Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
091-111_1-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/8/2018 8:34:00 PM,11/21/2018 3:43:36 PM,11/21/2018 3:43:33 PM,"Brocade Communications Systems, Inc.",5,2,091-111_1-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 094 - 116,Fiber,Switch-NEMA,26.868424000,-80.129133000,South
091-115_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/8/2018 8:02:00 AM,11/21/2018 3:43:17 PM,11/21/2018 3:43:02 PM,"Brocade Communications Systems, Inc.",2,2,091-115_2-SB-SW,0,,-2,Up.gif,SR 091 MM 094 - 116,Fiber,Switch-NEMA,26.924625000,-80.149644000,South
091-188_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/8/2018 5:56:00 PM,11/21/2018 3:43:13 PM,11/21/2018 3:43:08 PM,"Brocade Communications Systems, Inc.",12,4,091-188_9-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 174 - 207,Fiber,Switch-NEMA,27.648208978,-80.857683987,North
589-038_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/5/2018 4:41:00 PM,11/21/2018 3:42:59 PM,11/21/2018 3:42:18 PM,"Brocade Communications Systems, Inc.",82,39,589-038_3-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.448108831,-82.485424997,Zone 4
589-040_0-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 4:54:00 PM,11/21/2018 3:42:59 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",78,34,589-040_0-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.472700000,-82.478266667,Zone 4
589-043_4-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/8/2018 5:41:00 PM,11/21/2018 3:43:22 PM,11/21/2018 3:43:12 PM,"Brocade Communications Systems, Inc.",74,37,589-043_4-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.520102929,-82.477729809,Zone 4
589-046_2-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/18/2018 2:06:00 PM,11/21/2018 3:43:32 PM,11/21/2018 3:43:25 PM,"Brocade Communications Systems, Inc.",44,38,589-046_2-NB-SW,10,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.559283333,-82.479783333,Zone 4
589-049_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/18/2018 2:08:00 PM,11/21/2018 3:42:29 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",47,32,589-049_4-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.603064695,-82.492588761,Zone 4
589-050_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 3:58:00 PM,11/21/2018 3:43:42 PM,11/21/2018 3:42:13 PM,"Brocade Communications Systems, Inc.",43,33,589-050_8-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.623266797,-82.493654214,Zone 4
589-051_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 1:01:00 PM,11/21/2018 3:43:42 PM,11/21/2018 3:42:47 PM,"Brocade Communications Systems, Inc.",48,32,589-051_8-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.636491303,-82.489728718,Zone 4
589-038_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,6/19/2018 5:53:00 PM,11/21/2018 3:43:40 PM,11/21/2018 3:43:25 PM,"Brocade Communications Systems, Inc.",40,27,589-038_8-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.461316667,-82.478866667,Zone 4
589-041_1-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/26/2018 11:10:00 PM,11/21/2018 3:43:40 PM,11/21/2018 3:43:17 PM,"Brocade Communications Systems, Inc.",43,24,589-041_1-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.487595152,-82.484188696,Zone 4
589-044_3-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/23/2018 7:48:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:43:37 PM,"Brocade Communications Systems, Inc.",52,31,589-044_3-SB-SW,10,,-2,Up-Down.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.532697086,-82.479644385,Zone 4
589-047_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/12/2018 1:34:00 PM,11/21/2018 3:44:01 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",42,33,589-047_1-NB-SW,10,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.572558831,-82.479851695,Zone 4
589-049_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:44:00 PM,11/21/2018 3:42:52 PM,11/21/2018 3:42:21 PM,"Brocade Communications Systems, Inc.",43,33,589-049_8-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.609648461,-82.493693576,Zone 4
589-051_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 1:01:00 PM,11/21/2018 3:43:18 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",43,18,589-051_2-SB-SW,10,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.629510813,-82.490075251,Zone 4
589-052_2-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 1:01:00 PM,11/21/2018 3:42:35 PM,11/21/2018 3:42:19 PM,"Brocade Communications Systems, Inc.",43,30,589-052_2-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.642817292,-82.490036825,Zone 4
589-039_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,6/20/2018 2:05:00 PM,11/21/2018 3:44:01 PM,11/21/2018 3:43:52 PM,"Brocade Communications Systems, Inc.",41,26,589-039_1-NB-SW,20,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.459535579,-82.478345869,Zone 4
589-041_9-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/8/2018 4:11:00 PM,11/21/2018 3:43:35 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",53,38,589-041_9-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.497659891,-82.477289204,Zone 4
589-045_3-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/17/2018 2:01:00 PM,11/21/2018 3:42:58 PM,11/21/2018 3:42:54 PM,"Brocade Communications Systems, Inc.",70,32,589-045_3-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.546217641,-82.478651919,Zone 4
589-048_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/16/2018 1:42:00 PM,11/21/2018 3:43:18 PM,11/21/2018 3:42:08 PM,"Brocade Communications Systems, Inc.",92,34,589-048_0-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.587789110,-82.481557980,Zone 4
589-050_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:44:00 PM,11/21/2018 3:43:17 PM,11/21/2018 3:42:20 PM,"Brocade Communications Systems, Inc.",60,37,589-050_0-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.611875500,-82.492845410,Zone 4
589-051_2-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 1:01:00 PM,11/21/2018 3:44:02 PM,11/21/2018 3:43:56 PM,"Brocade Communications Systems, Inc.",72,37,589-051_2-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.629706055,-82.489042104,Zone 4
589-052_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/8/2018 8:30:00 PM,11/21/2018 3:42:59 PM,11/21/2018 3:42:02 PM,"Brocade Communications Systems, Inc.",53,35,589-052_7-SB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.648567776,-82.493612173,Zone 4
589-008_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/6/2018 4:17:00 PM,11/21/2018 3:43:23 PM,11/21/2018 3:43:15 PM,"Brocade Communications Systems, Inc.",41,27,589-008_4-SB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.031329,-82.341183,Zone 4
589-006_7-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/21/2018 4:24:00 PM,11/21/2018 3:43:22 PM,11/21/2018 3:42:26 PM,"Brocade Communications Systems, Inc.",47,36,589-006_7-SB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.037929436,-82.555219681,Zone 4
589-008_3-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 1:26:00 PM,11/21/2018 3:43:44 PM,11/21/2018 3:43:35 PM,"Brocade Communications Systems, Inc.",44,38,589-008_3-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.053683683,-82.569946543,Zone 4
869-000_9-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/18/2018 8:59:00 AM,11/21/2018 3:42:54 PM,11/21/2018 3:42:52 PM,"Brocade Communications Systems, Inc.",2,2,869-000_9-SB-SW,0,,-2,Up.gif,SR 869 MM 000 - 021,Fiber,Switch-NEMA,26.14367600,-80.343438000,South
589-023_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/28/2018 8:35:00 AM,11/21/2018 3:43:19 PM,11/21/2018 3:43:14 PM,"Brocade Communications Systems, Inc.",46,36,589-023_7-NB-SW,0,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.247488220,-82.550493410,Zone 4
589-027_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:41 PM,11/21/2018 3:42:05 PM,"Brocade Communications Systems, Inc.",45,36,589-027_5-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.315434308,-82.550634561,Zone 4
589-031_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:43:12 PM,"Brocade Communications Systems, Inc.",57,34,589-031_0-SB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.364733,-82.545383,Zone 4
589-034_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:51:00 PM,11/21/2018 3:44:01 PM,11/21/2018 3:42:02 PM,"Brocade Communications Systems, Inc.",52,36,589-034_8-SB-SW,10,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.408566667,-82.508833333,Zone 4
589-024_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:42:54 PM,11/21/2018 3:42:21 PM,"Brocade Communications Systems, Inc.",45,35,589-024_6-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.274243224,-82.550136530,Zone 4
589-028_4-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:19 PM,11/21/2018 3:43:12 PM,"Brocade Communications Systems, Inc.",50,31,589-028_4-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.328252,-82.552343,Zone 4
589-032_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:42:30 PM,11/21/2018 3:42:21 PM,"Brocade Communications Systems, Inc.",64,34,589-032_0-SB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.379233,-82.541017,Zone 4
589-035_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/3/2018 2:52:00 PM,11/21/2018 3:42:55 PM,11/21/2018 3:42:09 PM,"Brocade Communications Systems, Inc.",46,33,589-035_8-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.416420814,-82.495112502,Zone 4
589-025_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/28/2018 8:35:00 AM,11/21/2018 3:43:39 PM,11/21/2018 3:43:34 PM,"Brocade Communications Systems, Inc.",44,29,589-025_7-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.289947086,-82.550098144,Zone 4
589-029_1-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/6/2018 3:27:00 PM,11/21/2018 3:43:15 PM,11/21/2018 3:43:11 PM,"Brocade Communications Systems, Inc.",39,36,589-029_1-SB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.338533333,-82.551516667,Zone 4
589-032_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/15/2018 3:35:00 PM,11/21/2018 3:44:03 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",52,31,589-032_7-SB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.388300000,-82.53516666,Zone 4
589-030_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:20 PM,11/21/2018 3:43:07 PM,"Brocade Communications Systems, Inc.",42,33,589-030_0-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.350645150,-82.544847100,Zone 4
589-033_9-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:51:00 PM,11/21/2018 3:43:39 PM,11/21/2018 3:42:36 PM,"Brocade Communications Systems, Inc.",88,36,589-033_9-SB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.400333333,-82.521916667,Zone 4
589-024_2-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/28/2018 8:35:00 AM,11/21/2018 3:42:32 PM,11/21/2018 3:42:08 PM,"Brocade Communications Systems, Inc.",54,36,589-024_2-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.267841300,-82.550094900,Zone 4
589-025_3-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:43:58 PM,11/21/2018 3:42:56 PM,"Brocade Communications Systems, Inc.",51,35,589-025_3-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.284711820,-82.550140990,Zone 4
589-026_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:42:48 PM,11/21/2018 3:42:39 PM,"Brocade Communications Systems, Inc.",53,37,589-026_9-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.307700350,-82.550102550,Zone 4
589-028_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:43:12 PM,"Brocade Communications Systems, Inc.",46,29,589-028_0-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.322730420,-82.553031930,Zone 4
589-028_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:39 PM,11/21/2018 3:42:39 PM,"Brocade Communications Systems, Inc.",44,31,589-028_7-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.333041300,-82.551711460,Zone 4
589-029_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:07:00 PM,11/21/2018 3:43:11 PM,11/21/2018 3:42:56 PM,"Brocade Communications Systems, Inc.",72,36,589-029_6-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.345135580,-82.547750510,Zone 4
589-031_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:16 PM,11/21/2018 3:43:07 PM,"Brocade Communications Systems, Inc.",46,29,589-031_5-NB-SW,10,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.372450350,-82.542875640,Zone 4
589-033_4-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:52:00 PM,11/21/2018 3:43:37 PM,11/21/2018 3:42:54 PM,"Brocade Communications Systems, Inc.",45,34,589-033_4-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,27.407928169,-80.400373046,Zone 4
589-034_4-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:51:00 PM,11/21/2018 3:42:29 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",43,32,589-034_4-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.404052080,-82.515003470,Zone 4
589-036_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/15/2018 1:58:00 PM,11/21/2018 3:42:54 PM,11/21/2018 3:42:39 PM,"Brocade Communications Systems, Inc.",65,36,589-036_1-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.418633680,-82.491487150,Zone 4
589-023_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:44:02 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",51,32,589-023_7-SB-SW,20,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.260728040,-82.550624630,Zone 4
589-025_0-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/28/2018 8:35:00 AM,11/21/2018 3:43:57 PM,11/21/2018 3:43:25 PM,"Brocade Communications Systems, Inc.",42,32,589-025_0-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.279354890,-82.550107550,Zone 4
589-026_1-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:39 PM,11/21/2018 3:43:35 PM,"Brocade Communications Systems, Inc.",44,29,589-026_1-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.296195150,-82.550077200,Zone 4
589-026_8-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/2/2018 9:06:00 PM,11/21/2018 3:44:01 PM,11/21/2018 3:43:28 PM,"Brocade Communications Systems, Inc.",57,34,589-026_8-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.307700350,-82.550102550,Zone 4
589-028_5-MD-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:37 PM,11/21/2018 3:43:08 PM,"Brocade Communications Systems, Inc.",54,35,589-028_5-MD-SW,0,,-2,Up-Down.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.33045606,-82.5523088,Zone 4
589-032_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:12 PM,11/21/2018 3:42:56 PM,"Brocade Communications Systems, Inc.",58,33,589-032_4-SB-SW,10,,-2,Up-Down.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.384414340,-82.538662520,Zone 4
589-033_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:52:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:43:28 PM,"Brocade Communications Systems, Inc.",80,29,589-033_9-NB-SW,0,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.394414340,-82.528682520,Zone 4
589-035_3-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 10:51:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:43:35 PM,"Brocade Communications Systems, Inc.",44,35,589-035_3-NB-SW,10,,-2,Up.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.411846580,-82.502459770,Zone 4
589-036_2-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/17/2018 5:44:00 AM,11/21/2018 3:43:18 PM,11/21/2018 3:42:54 PM,"Brocade Communications Systems, Inc.",43,28,589-036_2-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 023 - 037,Fiber,Switch-NEMA,28.41863368,-82.49148715,Zone 4
589-037_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/12/2018 8:45:00 PM,11/21/2018 3:44:02 PM,11/21/2018 3:43:51 PM,"Brocade Communications Systems, Inc.",61,34,589-037_1-NB-SW,0,,-2,Up.gif,SR 589 MM 037 - 053,Fiber,Switch-NEMA,28.430799030,-82.484843430,Zone 4
589-014_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/3/2018 7:55:00 PM,11/21/2018 3:42:58 PM,11/21/2018 3:41:47 PM,"Brocade Communications Systems, Inc.",41,34,589-014_4-SB-SW,0,100,0,Up-Down.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.130487259,-82.548747734,Zone 4
589-018_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/26/2018 4:10:00 PM,11/21/2018 3:42:30 PM,11/21/2018 3:42:06 PM,"Brocade Communications Systems, Inc.",48,26,589-018_1-NB-SW,0,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.182174874,-82.538409452,Zone 4
589-021_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:43:21 PM,11/21/2018 3:42:26 PM,"Brocade Communications Systems, Inc.",75,36,589-021_8-NB-SW,10,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.234045152,-82.550262250,Zone 4
589-015_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/13/2018 12:28:00 PM,11/21/2018 3:42:59 PM,11/21/2018 3:41:51 PM,"Brocade Communications Systems, Inc.",52,33,589-015_3-SB-SW,0,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.143795621,-82.545838365,Zone 4
589-019_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/26/2018 3:52:00 AM,11/21/2018 3:42:54 PM,11/21/2018 3:42:49 PM,"Brocade Communications Systems, Inc.",77,19,589-019_3-SB-SW,0,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.197318912,-82.547095781,Zone 4
589-022_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:43:37 PM,11/21/2018 3:42:26 PM,"Brocade Communications Systems, Inc.",58,37,589-022_3-SB-SW,0,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.241129912,-82.550801084,Zone 4
091-280_7-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/21/2018 1:55:00 AM,11/21/2018 3:43:30 PM,11/21/2018 3:43:25 PM,"Brocade Communications Systems, Inc.",28,2,091-280_7-NB-SW,0,100,0,Up-Down.gif,SR 091 MM 265 - 285,Fiber,Switch-NEMA,28.615354015,-81.737806646,North
091-275_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/25/2018 4:08:00 PM,11/21/2018 3:43:30 PM,11/21/2018 3:43:21 PM,"Brocade Communications Systems, Inc.",57,2,091-275_5-SB-SW,0,100,0,Up-Down.gif,SR 091 MM 265 - 285,Fiber,Switch-NEMA,28.560410234,-81.681748672,North
091-156_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 9:19:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:42:26 PM,"Brocade Communications Systems, Inc.",12,4,091-156_0-SB-SW,0,100,0,Up.gif,SR 091 MM 144 - 174,Fiber,Switch-NEMA,27.447217,-80.427554,North
589-013_8-NB-SW,12/30/1899 5:00:00 AM,1,Warning.gif,10/9/2018 9:21:00 AM,11/21/2018 3:44:00 PM,11/21/2018 3:43:37 PM,"Brocade Communications Systems, Inc.",61,34,589-013_8-NB-SW,10,,-2,Warning.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.123365128,-82.546336040,Zone 4
589-014_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/19/2018 11:09:00 PM,11/21/2018 3:43:14 PM,11/21/2018 3:42:48 PM,"Brocade Communications Systems, Inc.",59,38,589-014_8-NB-SW,0,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.137011369,-82.547309076,Zone 4
589-016_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/19/2018 11:09:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:43:49 PM,"Brocade Communications Systems, Inc.",47,34,589-016_3-SB-SW,10,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.156405951,-82.538063773,Zone 4
589-017_7-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/19/2018 11:09:00 PM,11/21/2018 3:44:03 PM,11/21/2018 3:44:00 PM,"Brocade Communications Systems, Inc.",57,30,589-017_7-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.175742160,-82.536474800,Zone 4
589-018_6-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/26/2018 4:10:00 PM,11/21/2018 3:42:55 PM,11/21/2018 3:42:01 PM,"Brocade Communications Systems, Inc.",47,17,589-018_6-SB-SW,0,,-2,Up-Down.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.187233570,-82.542694320,Zone 4
589-019_9-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:40:00 AM,11/21/2018 3:43:16 PM,11/21/2018 3:42:59 PM,"Brocade Communications Systems, Inc.",49,30,589-019_9-NB-SW,10,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.205245150,-82.547443960,Zone 4
589-020_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/28/2018 3:01:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:42:01 PM,"Brocade Communications Systems, Inc.",60,35,589-020_0-SB-SW,10,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.206850000,-82.548183330,Zone 4
589-021_1-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/2/2018 11:41:00 AM,11/21/2018 3:44:01 PM,11/21/2018 3:42:02 PM,"Brocade Communications Systems, Inc.",46,33,589-021_1-NB-SW,0,,-2,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.222793220,-82.549510630,Zone 4
